SBHGF,CBOE,CME,GBTC,GAHC,GROW,MGTI,RIOT,SQ,STVI,XNET,SRAX,BTLLF,MICT,SSC,HDP,KODK,OSTK,BTCS,MARA ,S&P500
0.011423132,-0.002082515,-0.001777015,0.040784723,0.000585138,-0.051094866,0.050772627,0.042967315,-0.013094306,-0.004137931,0.050511945,0.021699819,0.071794606,0.009009009,-0.035564854,-0.007893389,0,-0.029612696,0.057692308,-0.048723898,-0.005183153
0.030588235,-0.014768409,-0.008627251,0.121775735,-0.018128655,0.333333076,0.018907563,-0.017605634,0.043265073,-0.009695291,0.091617869,0.02300885,0.085471492,0.214285714,0.052060738,0.045251067,0.016129032,0.011737089,-0.05,0.053658537,0.008303362
-0.000913288,0.006598762,0.016023262,-0.002874176,-0.082787373,-0.078846193,-0.020618557,-0.126881685,0.031517917,-0.022377622,-0.008333274,-0.055363322,0.032348955,-0.088235294,-0.06185567,0.011893435,-0.031746032,0.10672855,-0.110047847,-0.030092593,0.006398819
0.188299871,0.003884777,0.010672232,-0.022616426,-0.090909091,0.018789348,-0.069473684,-0.003694622,0.021173867,0.001430615,0.18907557,-0.027472527,-0.006736915,0,-0.07032967,-0.020216267,0,0.087351499,-0.091397849,-0.028639618,0.004028636
-0.040384577,0.028700395,0.006524086,0.060744111,0.121428571,0,0.074660633,0.006592501,0.079790057,0,-0.049469917,0.145009416,-0.042608696,-0.056451613,0.01891253,-0.004798464,0.032786885,0.084190164,0.065088757,-0.034398034,0.007033767
-0.038076191,0.0151254,0.013899112,-0.056953315,-0.041401274,-0.063524491,-0.052631579,-0.041342612,-0.009236777,-0.064285714,0.033457196,-0.018092105,-0.050190736,-0.017094017,-0.03712297,-0.037126374,-0.015873016,0.030231228,-0.233333333,-0.010178117,0.001662344
0.035416667,0.00972743,0.005931648,-0.020288221,-0.016611296,-0.063457586,-0.035555556,0.025619129,0.002944137,0,0.208633156,-0.078726968,-0.043098667,0.043478261,0.03373494,-0.016524788,1.193548387,-0.066168008,-0.043478261,-0.017994859,0.001302932
-0.052313924,0.01177467,0.001768912,-0.092129625,-0.057432432,0.105140154,-0.083479263,-0.04496249,-0.000978498,0.061068702,-0.04804426,0.012727273,-0.00338773,-0.025,0.090909091,0.046334015,0.573529412,-0.017868207,-0.075757576,0.041884817,-0.001112227
0.023354608,-0.001057961,-0.000588594,-0.129013269,-0.097132616,-0.071881516,-0.02901174,-0.091107276,0.035749241,0,0.022778072,0,-0.081501685,-0.007692308,0.032051282,0.013625353,-0.214953271,0.011292359,0.032786885,-0.035175879,0.007033647
-0.016597469,-0.005144164,-0.000523539,0.153392471,-0.03930131,0.030316804,0.080962121,0.049400432,-0.024822672,0.010071942,-0.27379917,0.032315978,0.001004367,0.033591731,0.028985507,0.024483917,0.095238095,-0.020471477,0.126984127,0.0859375,0.006749603
-0.059493668,-0.005474884,-0.00347017,-0.118781744,-0.128099174,-0.130530827,-0.128143713,-0.164533737,-0.046787879,-0.002849003,-0.064341495,-0.090434783,-0.018453082,-0.016666667,-0.136820926,-0.04170567,-0.076086957,-0.110196293,-0.098591549,-0.139088729,-0.003524487
-0.024226154,0.005581551,-0.004927727,-0.057603682,-0.021327014,-0.040712558,0.088186813,-0.028446443,0.018819964,-0.07,0.051413946,-0.084130019,0,-0.008474576,0.079254079,0.010268899,0.111764706,0.076868356,-0.046875,-0.033426184,0.009415052
0.057931034,0.010568734,0.005018224,0.135085551,0.012106538,0.050397845,0.03062358,0.114864809,0.005242112,-0.001536098,0.004889975,0.035490605,0.057165556,0.102564103,-0.021598272,-0.010648548,0.074074074,-0.058162616,0.073770492,0.074927954,-0.00161639
-0.010430248,0.007298179,0.013599579,-0.047910545,0,-0.015151519,-0.0373074,0.005555606,0.056866178,0.123076923,-0.003041484,-0.024193548,-0.034094313,-0.07751938,-0.028697572,-0.000978522,-0.014778325,0.089824589,-0.038167939,-0.061662198,0.004385235
0.033377295,0.005079123,0.007583601,-0.046396291,-0.051196172,-0.028205178,-0.086513995,-0.021597187,0.064144735,-0.135616438,-0.085417882,-0.012396694,0.017029194,0.008403361,0.036363636,-0.014201812,0.155,-0.003219575,-0.055555556,-0.042857143,0.008066727
0.026349298,0.001857907,-0.007719505,-0.019780517,-0.016641452,0.063324558,0.038997214,0.006160164,-0.006182446,-0.050713154,0.036691127,0.008368201,-0.01427257,0,-0.039473684,0.012916046,-0.060606061,0.045219637,0.008403361,0.014925373,0.002174365
0.01863354,0.005637631,0.004797439,0.010528501,0.076923077,-0.022332388,-0.032171582,-0.018367347,-0.015329883,-0.123539232,-0.008365508,-0.024896266,0.003896583,-0.025,-0.020547945,-0.020107848,-0.069124424,-0.022867725,0.05,0.032352941,-0.000559976
-0.010162602,0.011728236,-0.005290709,0.008951789,-0.076190476,-0.053299628,0.019390582,-0.069126819,0.018050519,-0.114285714,0.053861129,0.112765957,-0.051799635,-0.042735043,-0.037296037,-0.007007007,-0.059405941,-0.064516202,-0.031746032,-0.002849003,0.000602621
-0.028747433,-0.001020706,0.006421522,-0.023738849,-0.005154639,0.013404875,-0.116847826,-0.043551145,0.018838697,-0.021505376,-0.01046798,0.126195029,-0.065632839,0.044642857,-0.150121065,0.034778276,-0.010526316,0.006761325,-0.032786885,-0.057142857,0.011841196
0.0697674,-0.013939592,-0.011020927,0.05880846,-0.062176166,0.023809398,-0.055384615,-0.110916469,-0.011746813,-0.065934066,-0.048537648,-0.003395586,-0.129698331,-0.034188034,-0.01994302,-0.028251338,0.021276596,0.041638766,-0.06779661,-0.051515152,-0.006731974
0.007114664,-0.013470565,-0.000781981,-0.085161917,-0.077348066,-0.082687284,-0.117263844,-0.062376888,0.00198107,0,-0.006540222,-0.100511073,-0.100903023,-0.017699115,-0.01744186,-0.000501253,-0.046875,-0.081237947,-0.081818182,-0.073482428,-0.010898815
-0.046703257,0.008252728,0.000978243,-0.109651628,-0.053892216,-0.02535198,-0.055350554,-0.037114846,0.030536028,0.042352941,0.00921659,-0.018939394,0.282049283,-0.009009009,-0.062130178,0.000501504,-0.131147541,-0.035789516,-0.069306931,0.106896552,0.000488985
0.006587073,0.016147027,0.035379256,-0.159076331,0.006329114,-0.02023117,-0.125,-0.105454545,-0.052440823,0,-0.043705153,-0.034749035,-0.071552825,-0.027272727,0.006309148,-0.007017644,-0.125786164,-0.029839812,-0.042553191,-0.043613707,-0.000648089
-0.035582862,-0.013986556,0.001258555,-0.084668192,0.050314465,-0.050147549,0.165178571,-0.011382114,-0.018897637,0.002257336,-0.124829468,-0.16,-0.043407623,-0.018691589,0.040752351,-0.014639021,-0.071942446,-0.159789973,0.022222222,-0.100977199,-0.021208548
-0.075487744,-0.03059781,-0.032367507,-0.1625,-0.149700599,-0.037267088,-0.111111111,-0.120065789,-0.05939007,0.121621622,0.001558846,-0.069047619,-0.054923983,-0.052380952,-0.057228916,-0.027663934,-0.03875969,-0.116071429,-0.097826087,-0.141304348,-0.040979225
-0.029816469,-0.104113975,0.023967179,0.224875622,0.126760563,0.041935439,0.198275862,0.210280374,0.014383252,0.002008032,-0.023346304,0.00511509,0.114492754,-0.030150754,-0.009584665,-0.007903056,-0.064516129,0.111111111,0.156626506,0.101265823,0.017440921
-0.035460993,-0.02026682,0.014462411,0.112103981,0.103125,-0.009288083,0.079136691,0.105791506,0.001441889,0.108216433,0,-0.030534351,0.058621586,0.056994819,0.029032258,0.030270844,0.00862069,0.020909127,0.041666667,0.01532567,-0.005001589
0.004901961,-0.029850729,-0.04308135,0.018626735,-0.059490085,-0.046874863,-0.033333333,0.039804469,-0.052075788,0.003616637,-0.042231076,-0.092913386,-0.048963247,-0.034313725,-0.053291536,-0.028865979,-0.051282051,-0.039180782,-0.07,-0.033962264,-0.03753642
0.02292678,-0.036347287,0.024895538,0.028325565,0.006024096,-0.005579258,-0.086206897,0.077904567,0.001772152,0.072072072,0.006655574,0.056134259,0.012502906,0.014213198,-0.049668874,-0.08970276,-0.027027027,0.08619086,0.021505376,-0.0390625,0.01493609
0.042203197,0.033330212,0.020911692,0.036959554,0.02994012,0.108910891,-0.052830189,0.092835021,0.008845034,0.035294118,0.04214876,0.002739726,0.063400944,0.021021021,0.027874564,0.050145773,0.083333333,-0.05034123,0.157894737,0.028455285,0.013914585
-0.027682453,0.013913995,0.000187342,-0.032279758,-0.035465116,-0.023809524,-0.051792829,-0.084378672,0.054859797,0.061688312,0.015067407,-0.019125683,-0.017106526,0.078431373,0.098305085,-0.027207107,-0.008547009,0.017969451,-0.072727273,-0.027667984,0.00261293
